0.023136908,-0.014246506,0.030856986,0.0007493794,0.16715755,0.76169133,-0.007979525,-0.06561442,-0.015586994,0.04428927,-0.034418065,-0.048313167,-0.013405827,-0.07376888,0.08904225,0.51807714,-0.013553887,0.40726128,-0.10099168,0.036237653,0.41911575,0.16916522,0.5067651,-0.012609086,0.11138549,0.070757955,0.34550178,0.37534148,0.12700269,0.9510036,0.25399256,0.27418232,0.50996524,0.28394595,-0.012155167,0.07211911,0.15053259,0.6862436,0.26692083,0.3700466,0.13257095,0.22388805,-0.0071644397,-0.02497464,0.5124818,-0.07706746,0.7799371,0.27905333,0.24160326,-0.03409788,-0.040517494,0.40448132,0.6960811,-0.009077742,0.3054969,0.07261588,0.2285558,0.3674451,0.14853494,0.09277921,0.1500306,0.9637822,-0.014000106,-0.0038736314,0.0944902,0.17424102,0.48676264,-0.0075707757,0.43122208,0.1957499,0.58971846,0.58574015,0.55233353,0.49180397,0.44202083,0.25005603,0.020644873,0.23641947,0.12973285,-0.026638016,0.19642967,0.23704273,0.34285456,-0.008020419,0.06629069,-0.07832843,0.33064902,-0.017321363,-0.0202699,-0.04692462,0.28393403,0.2679348,-0.047827348,0.23304692,0.107177086,0.20972529,0.016477635,0.107257225,0.6392142,-0.024081888,0.28115052,0.3501753,-0.01294114,0.64877343,-0.027616695,0.09249612,1.002598,0.2795798,0.30130547,0.058221042,0.54009783,0.41401693,0.8297268,0.35941255,0.27873698,0.12312056,0.186886,0.02796166,-0.028343821,0.28030494,0.27378485,-0.014363334,-0.013442049,0.17882589,0.14747657,0.17935064,0.45408812,-0.02008987
0.12729971,-0.0077138604,0.22915375,0.36645648,0.76220626,0.09573795,0.2710338,0.17625995,-0.05750629,0.27688277,-0.15616612,-0.086044244,0.44581097,-0.13751674,-0.043113124,-0.07366707,0.15754962,-0.020219581,-0.12967494,-0.0582727,0.20585914,0.24752596,0.38180214,0.45444345,-0.018075783,0.126688,-0.03336631,0.4728814,-0.035064526,0.096981846,0.11519978,0.53693974,0.70774955,-0.04575069,-0.06695591,0.3882321,-0.037178766,-0.01418871,0.07221296,0.11638403,0.34797865,-0.06869323,0.31919926,-0.037953127,-0.06323673,-0.043643598,0.13359122,0.40892264,0.19260323,-0.04832787,-0.055769462,-0.18621556,0.31900668,0.09962313,-0.00084076414,0.39466912,0.44070667,-0.06546407,-0.0075975135,0.18052834,-0.060548116,0.5673281,-0.05700893,0.11564475,0.70848864,0.8417927,0.9484386,0.74647486,0.041695602,0.3827793,-0.010615366,-0.07968817,0.8460195,0.14490987,0.10915857,0.43358678,0.87037426,0.09423837,0.6142377,-0.068780236,-0.072168335,0.72305715,-0.0545527,-0.056292374,0.20331372,0.45920044,-0.046340354,0.40191802,0.5069003,0.30761844,-0.0025875554,0.121156946,-0.06347302,0.46027935,-0.0059371768,0.41200945,-0.039656326,0.05424863,0.14974645,0.12894228,0.38024238,-0.052510716,0.165259,-0.021860516,0.28965655,0.7075036,0.045520063,-0.0967732,1.4756002,-0.016636461,-0.086988494,0.17949374,-0.0044962177,0.867118,0.40076005,-0.009787713,0.15446055,0.8190306,-0.004602596,-0.03937891,0.23026852,0.50888383,0.311525,0.20642515,-0.036123183,0.09042515,0.08658686,0.5669154
-0.033448797,0.15892315,-0.006859167,0.09589966,0.2903607,0.12081906,0.28532785,-0.00020124056,0.164751,0.15219343,0.22122006,-0.039174434,0.102484316,-0.084888235,0.13868448,-0.0074659674,0.539245,0.27977827,-0.090058446,-0.024098838,0.23125187,0.34806836,0.45362535,-0.0044335388,0.14655799,0.17311798,0.10518972,0.365398,0.2312923,0.69698006,0.05801537,0.25473177,0.5430192,0.41062936,0.06912619,0.06256948,0.16059233,0.2952141,0.3141058,0.02838868,0.117339715,-0.013815424,0.15190336,0.42138746,0.27999225,-0.025149694,0.14798452,0.28652525,0.397652,-0.036819715,0.027418736,0.24501112,0.7429828,0.014324538,0.36296237,0.16966696,0.16778979,0.21396355,0.35611778,0.24447884,0.16852786,0.20742281,0.2336974,0.52547705,0.22197342,-0.033338934,-0.011910872,0.2686522,0.3283141,0.1312163,0.5712395,0.28634447,0.53436315,0.3023299,0.1408218,0.15555248,0.05335089,0.23336115,0.3979679,0.08707239,0.17682604,0.2264756,0.47654432,0.08555731,0.25305668,-0.037040975,0.058492042,0.034486305,0.4526214,0.24208726,0.27256152,0.19452146,-0.003981545,0.055896092,0.10182635,0.15346822,-0.01665107,0.0031613633,0.4917729,0.43434146,0.101485,0.23907456,0.10575053,0.24972081,0.040391274,0.40613773,0.29743528,0.3567346,0.33526546,0.3913362,0.43773192,0.1702031,0.3270168,0.2510273,0.23965515,0.036842518,0.31476283,-0.0018009499,0.025958642,0.522597,0.12641539,0.302425,-0.025103807,-0.010105271,0.08273758,0.16523212,0.3642118,0.2870997
0.11512669,0.06940585,0.3373935,0.103906296,0.23985583,0.16717184,-0.028228113,0.15020107,0.18922289,0.33104196,-0.03376035,-0.06915631,-0.027918367,-0.054114252,-0.012492141,-0.024388606,0.15681197,0.041105285,-0.061330374,0.27087,0.27103862,0.057596635,-0.0031172778,0.309027,0.48736662,0.13503633,-0.0013345018,0.007783711,0.23996586,0.21842451,0.087661624,0.36677307,0.45165256,-0.0056882007,-0.009481384,0.051383205,0.14093956,0.03844067,0.113764964,0.60199666,0.21917684,0.32025775,-0.00613053,-0.016477628,0.22628354,-0.010510565,0.2901245,-0.0056654024,-0.011292032,0.038867377,-0.010124794,0.40951276,0.2964633,0.1952622,0.2936429,0.038585536,0.118393555,0.10189384,0.11936611,0.7385455,0.14279318,0.4452959,0.10861541,0.13382588,0.35548523,0.052980363,-0.029096091,0.5700874,0.3531291,-0.00071083236,0.36425382,0.41045648,0.06436657,0.17859925,0.06098775,0.41890508,0.17741561,0.11686003,0.8524478,-0.03790965,0.12731084,0.53219193,0.04279249,0.35881487,0.54296046,0.5217909,-0.0088011995,0.2130004,0.07131663,0.38464576,0.26948205,0.25437838,0.18272033,-0.023716295,0.0956082,0.019822426,0.04228656,0.025662541,0.2648795,0.16564167,0.06677976,-0.030032499,0.031690173,0.0928234,-0.003287062,0.42407978,0.6322142,0.46765763,0.51751363,0.19794755,-0.0045980606,0.40654892,0.37837124,0.1271235,0.2224527,-0.02163871,0.077412635,0.36445126,0.43085873,-0.006760865,0.39980406,0.36460394,0.025021825,0.6252425,0.08175816,0.3852692,0.23687306,0.15122467
0.17219508,-0.00048066938,0.025922686,0.019112742,0.21405227,0.0206572,0.4787988,0.57227457,0.5963796,0.46069723,0.42089894,-0.053059887,0.291319,-0.11350608,-0.037417095,0.12849355,0.21783948,0.33688325,-0.07205371,0.22834542,-0.010794713,0.24606434,0.39948076,0.08058667,-0.003137237,-0.037319187,-0.0045057964,0.27919656,0.5705334,0.06569883,0.45320487,0.26205665,0.2786428,0.2698003,-0.061827112,-0.010311847,-0.011608145,-0.008445854,-0.037075486,0.31500444,0.47293383,0.14731926,0.31920248,0.18537953,-0.03899278,0.11766963,0.80115443,0.16190726,0.069264606,-0.056545157,0.25026953,0.252868,-0.017141795,0.03684277,0.18010457,0.43407905,0.40734202,-0.0119397715,0.05116664,0.7511951,-0.016512377,0.010583915,0.10912825,0.3731124,0.2987457,0.35627082,0.17989112,-0.018133653,0.0936271,-0.009652474,0.34221584,-0.00021947511,0.85221624,0.14250359,0.59168404,0.09699745,0.15527537,-0.07714875,-0.05577643,0.06010666,-0.036578782,0.17070708,-0.042456552,-0.013397664,-0.021140506,0.5515436,0.02388461,0.55983955,-0.018993605,0.18694058,0.03154952,0.22926468,-0.09363001,0.079494625,-0.020459266,0.1776485,-0.039665166,0.14438014,0.67421913,-0.06986602,0.14068615,-0.013167026,0.45215076,0.21436003,0.22547673,0.2281912,0.8728574,0.37265682,0.52906716,0.26855406,-0.003149431,0.15888268,0.19079682,0.28966755,0.16093928,-0.0085564405,-0.0073927464,0.24854036,-0.020428756,-0.0068352497,0.28087234,0.16131236,-0.014239256,0.21769837,-0.02420793,0.019992713,0.2977619,0.15420333
0.06497235,-0.03447503,-0.014198476,0.38171694,0.05223497,0.17966956,0.08810574,0.6141975,0.03906342,0.7009903,0.4032011,-0.038956847,0.45844156,-0.10877194,-0.002386342,0.21873744,0.26303893,0.250166,-0.08885335,-0.034400016,0.08947268,0.090561934,0.13986148,0.2688348,0.2528254,0.18076633,0.037246272,0.34560597,0.31476924,0.05653071,-0.012510371,0.112497665,0.52302754,0.19630347,0.01164853,-0.0051982063,0.13151938,0.06951795,0.0073110946,0.19809553,0.3518607,0.24885422,-0.0069309967,0.17660151,0.28597197,-0.0027037845,0.027914695,0.030302666,-0.0075970525,-0.04175392,0.13487563,0.52852297,0.33027923,0.26349455,0.11747949,0.12030692,-0.01749733,0.3049912,0.33466965,0.5915712,0.11152221,0.30119464,0.120155394,0.45531467,0.06501013,0.070407815,0.3623062,0.0272936,0.27332833,-0.052114215,0.22298713,0.14279422,0.5602943,0.52894104,-0.0086197695,0.12947372,0.073310815,-0.042215254,0.4837859,0.050086077,-0.006949012,0.29824847,0.1659205,0.69179493,0.23361051,0.16390273,0.099225886,0.4222854,0.00040902197,-0.020831585,-0.025402857,0.106265,0.064727105,0.1779838,-0.038594414,0.18457721,0.028523238,-0.012808192,0.5154485,-0.0522918,0.25293633,-0.029199814,0.69823986,0.015642159,0.3310227,0.20529926,0.6928937,0.23698524,0.24638642,-0.01353496,0.0882637,0.11106676,0.43474373,0.13594502,0.34275737,-0.025712281,-0.023994708,0.19421285,0.31859428,-0.008618201,0.1633232,-0.02359337,-0.025165666,0.32880422,0.17519513,0.26513183,0.46860352,0.15520851
0.124929816,0.09848827,0.092133895,0.46421894,0.10054123,0.16977246,0.19083486,0.21720928,0.36670887,0.2613844,0.25635937,-0.026628492,0.15555885,-0.07253857,0.01583859,0.12541908,0.38260096,0.24442163,-0.055980403,0.027570432,0.078805916,0.16876376,0.22553414,0.36027917,0.27715477,0.08488892,0.13519745,0.063168064,0.24819402,0.1468525,0.17770794,0.25035644,0.34704688,0.19159596,0.047146864,-0.014185401,0.18668531,0.119966626,0.0087385345,0.092749596,0.43135002,0.08404142,0.035429835,0.20471713,0.09926693,0.03236193,0.26514804,0.12713553,0.16191679,-0.03410642,0.08989519,0.2132712,0.09569884,0.11292237,0.23737255,0.23444815,0.221509,0.17866892,0.12165241,0.4584577,0.22628745,0.3071183,0.13581088,0.26840538,0.2354981,0.36148408,0.21770258,0.17401192,0.2829625,0.018578831,0.3176297,0.15938027,0.26719326,0.18405484,0.006117558,0.079648115,0.28393745,0.1575202,0.32772893,0.13117409,0.08457646,0.15686584,0.17781119,0.4653061,0.32098722,0.31002575,0.011024043,0.47663033,0.15486965,0.29717457,0.057132266,0.07289035,0.054755226,0.06471078,0.13439335,0.07881682,0.036081105,0.082462296,0.44418383,0.11214537,0.24765787,0.035237037,0.31786507,0.12227606,0.21923208,0.20737123,0.31925154,0.3190946,0.1236725,0.1423426,0.062220395,0.44943824,0.38631845,0.20394753,0.26979038,-0.01070259,0.057890482,0.13711312,0.43053126,-0.012704431,0.086006746,0.26224363,-0.003237238,0.44390765,0.11196826,0.33986434,0.36821783,0.2922408
-0.0054058894,0.12620632,0.1607524,0.36065987,0.026488982,0.2390077,0.21417032,0.24293697,0.3886621,0.30037928,0.14649688,-0.029309308,0.22873594,-0.08795384,0.064261526,0.06120861,0.35243943,0.20887652,-0.057006925,-0.010344344,-0.0249214,0.20657015,0.22338888,0.31346416,0.27173325,0.1946253,0.13847318,0.10517771,0.25823888,0.057974942,0.16818814,0.26112604,0.2133525,0.24227035,0.11852834,-0.022138273,0.09400554,0.28574005,0.0062412713,0.10672265,0.44320744,0.055570044,0.027102642,0.20483845,-0.008697741,-0.017187595,0.40356433,0.058409736,0.22395581,-0.022088455,0.018472407,0.037933417,0.066186845,0.13656001,0.14383353,0.35630238,0.18497503,0.22946286,0.104664564,0.41997126,0.26650545,0.2018294,0.1434759,0.3023515,0.28958976,0.47706744,0.07151008,0.33304894,0.15446864,0.11114624,0.30419117,0.16023266,0.4025987,0.18658766,0.045437925,-0.0073734405,0.26258248,0.13284072,0.28291753,0.10008976,0.056478016,0.114941545,0.21628875,0.5594095,0.3224634,0.340805,-0.0063800216,0.3856508,0.17071633,0.35213,0.1319964,-0.0033020459,0.10792586,0.13780315,0.17495522,0.09148476,0.03257829,0.029332865,0.43633574,-0.0026324976,0.039294604,-0.0030776698,0.42372787,-0.012613403,0.27614197,0.2489087,0.35989308,0.18955937,0.19543299,0.1847285,0.058912463,0.4827048,0.35937467,0.13113521,0.20097476,-0.009650359,0.052650873,-0.0054829963,0.497016,-0.0012892139,0.13709247,0.18456973,-0.0047350572,0.30841002,0.060067944,0.3284823,0.24930516,0.24525347
-0.07248843,-0.02665553,0.21639927,-0.036010038,-0.053663757,0.45285323,0.23417228,-0.002725899,0.36392272,0.1785798,0.63388234,-0.017481599,0.23267852,-0.0947227,0.42626613,-0.068273984,0.8649638,0.65855265,-0.11160804,0.23120806,0.10473588,-0.036787983,0.21896371,0.04112443,0.11254345,0.69976985,-0.04455703,-0.012514037,0.19228694,0.09362263,-0.041725993,0.22549471,-0.051130384,0.2031787,-0.041671067,-0.042404238,0.36585784,0.08057656,0.101579234,0.40835062,0.2855639,0.014399534,0.03896313,0.25568828,0.14991203,-0.02206408,-0.043877866,0.17874593,-0.06229202,-0.04801209,-0.08210308,-0.030091489,0.031803727,0.12801391,0.4456004,0.20713268,0.53007615,-0.031454504,-0.0136129325,0.35079944,-0.0015182041,0.37691262,0.2735194,-0.020669997,0.71717614,0.18043895,0.35653353,0.06216302,0.014597755,-0.03268662,-0.054222103,0.21536146,0.092951715,0.19014083,-0.06204934,-0.039754126,0.26387626,0.25589275,0.07603891,0.27363372,0.0155661795,-0.036410004,-0.0035972781,0.95007837,0.729708,-0.011073129,0.29288715,-0.030489344,1.0702178,0.070316575,0.3595309,0.36826783,-0.000719833,0.33348024,-0.052658644,0.08471168,0.3382386,-0.08380436,-0.06902647,0.12480069,0.32289898,0.08648439,-0.04457567,0.040892962,-0.031449202,0.43811864,-0.031017616,-0.021457553,0.13813458,0.46448347,0.8241154,0.4427078,0.7159522,0.6739066,0.3474279,0.20995107,-0.043491554,0.1064619,0.15722108,0.42942038,-0.008099149,0.53712,-0.012008937,-0.029076144,0.19183433,0.13951625,-0.05682605,0.15731518
0.21411528,0.059861414,0.122333676,0.23863453,0.12556767,0.5381118,0.18633415,0.06909707,-0.015149328,0.38735577,0.10801509,-0.054487195,0.183645,-0.09074788,-0.0059151123,0.012306698,0.10253697,0.19414315,-0.083265446,0.074796304,0.27640724,0.041594863,0.19515525,-0.028086985,0.25059593,0.021600448,0.055493623,0.5919545,0.015337104,0.76278925,0.14612125,0.1246989,0.54360825,0.33282274,0.0038764663,0.3780523,0.08632146,0.18776774,0.12960131,0.011585211,-0.01300165,0.06306908,0.19114423,-0.020018956,0.016427634,-0.0073854006,0.2983875,0.18750569,0.027928304,-0.042443078,-0.0007977479,0.22245073,0.7261714,-0.011743448,0.26909807,0.27261263,0.26988152,0.08649799,0.48141432,0.09880378,0.30011177,0.43713343,0.3246371,0.26281688,0.28260064,0.48070595,0.23953474,0.11956227,0.27841035,0.12500054,0.25873855,0.17794217,0.3364484,0.41395286,0.029324776,0.38126343,0.31385407,0.20674014,0.34218135,0.06998919,0.2777161,-0.00437451,0.1743408,0.14591138,0.24683246,-0.0021817945,0.5483539,0.2548324,0.4098075,0.29365748,0.26118174,0.28557616,-0.012289636,0.4095525,-0.02432258,0.07477089,0.16624044,-0.02263212,0.14978424,-0.004193418,0.06038279,0.2522766,0.34292567,0.49357033,0.011278554,0.2835204,0.23354939,0.26215965,0.38487622,-0.001488585,0.5895802,0.09785488,0.6767586,-0.028212873,0.61932456,-0.0053681284,0.009925142,0.31845498,-0.014864306,0.21215625,0.11357539,0.22256218,-0.034006566,0.079506874,0.239667,0.4866018,0.59093416,0.057512842
