1,-0.09476228,-0.06148229,-0.09937339,0.2584719,-0.07606862,0.21867514,0.8196571,0.4207685,-0.03459804,0.8520245,-0.10406975,0.26656103,0.5435805,1.2774177,0.0011334512,0.11596541,-0.036232706,-0.045900505,0.47003737,0.60548395,-0.045554165,-0.053365774,0.70779926,0.89045024,-0.089812115,0.13538921,-0.03717692,0.6266996,-0.08612485,1.5075661,0.28932297,-0.16069488,-0.16753198,-0.08989298,0.06811401,0.8818517,0.5222634,0.08616069,-0.13049586,1.2865686,1.1448758,-0.0027314015,-0.033220783,0.024418592,0.049058493,-0.05655883,0.0143367555,0.15049477,0.7985825,1.2979987,0.44715685,0.12127668,-0.08089627,-0.020970533,0.025752692,-0.07416176,-0.12083153,-0.036083926,0.8774694,-0.12448839,0.22200888,-0.025297195,0.39123982,0.034351837,-0.08205276,-0.056826603,-0.10889796,0.63644665,0.24937311,1.0435495,-0.026330946,-0.053951647,0.4894753,0.9127076,0.42874843,0.19085169,0.050236452,-0.013743254,0.9310785,-0.055094,-0.09370994,0.16929606,0.9617721,0.76074135,-0.06884544,0.42166165,0.9907875,1.2707982,-0.10232718,1.0136312,0.2018797,0.28406653,0.639498,-0.01571897,0.17875585,0.24060404,-0.02350345,0.09452866,0.34164503,-0.065283366,0.7832895,-0.08508265,-0.0011808322,0.32756773,0.9099707,0.34943727,0.55605376,0.66462016,0.0005389545,-0.029431159,0.1446167,0.3646045,1.1159053,-0.10818123,1.2071832,0.5233404,-0.062336214,-0.043733288,0.018348414,-0.050400108,1.1496091,-0.082830094,-0.009648438,0.82933027,0.39840993,-0.051206954,-0.03316177,-0.060433872
32,-0.19657539,-0.087809615,-0.07109399,0.1918572,-0.034621134,-0.03811273,1.2607858,0.21134114,-0.075102955,1.3050333,0.6951427,0.99084264,1.6653788,1.0047541,-0.11081844,0.82660717,0.3598419,0.35688207,-0.0070593404,0.24261339,0.69857293,0.55377954,-0.004708335,0.7705129,0.300439,0.09873914,0.26278296,0.723521,0.017424153,0.28467837,-0.026969735,-0.01730721,-0.17283018,0.17765534,-0.1466478,-0.02282772,-0.0082815215,0.7486206,1.9076895,0.09280202,0.13966243,0.7855667,0.054653786,0.41517645,0.07369374,1.0344683,-0.016295077,0.46294713,0.511284,-0.035115313,0.43779325,0.8664708,-0.047773298,-0.020724623,0.5716115,-0.009658555,0.17911217,-0.03492998,0.23555568,-0.020447195,0.028185911,0.4669877,0.8547247,0.2862522,0.9431088,0.4532745,0.1783909,0.33441004,1.8715997,-0.053085845,0.6465739,0.4430973,0.72356266,-0.048457406,0.33247855,1.23353,-0.013623294,0.9213256,0.22277144,0.14019519,-0.0025024507,0.7980005,0.96964604,-0.04529996,-0.08857965,-0.12967606,0.34451312,-0.041343946,-0.050326627,-0.12497699,0.056816302,0.6601405,0.22203067,0.7576588,0.3105697,-0.03214469,-0.11945026,0.9787372,0.43384236,-0.082594976,-0.04197013,0.24109335,-0.031336635,-0.07415166,0.23533137,0.64575744,0.5800729,0.6361707,0.85364693,0.054635078,0.7429835,0.5970642,-0.0052401656,0.6406744,1.5659249,0.3614251,-0.14218736,-0.020054288,1.4077015,-0.034822248,-0.0069711953,0.5404294,0.2593193,0.65126616,-0.081210755,0.4639024,0.41696626,-0.024424775
39,-0.08527371,-0.26418027,-0.40783772,-0.20883106,-0.21986572,-0.17444725,-0.35993618,1.2571713,-0.27251503,3.541385,-0.2988175,-0.26394543,-0.104717016,-0.20591293,-0.28741053,-0.16124241,0.6778045,0.059400655,-0.22377189,-0.5209625,-0.17212805,-0.17476834,0.35138965,-0.47952303,-0.18372501,-0.21761917,-0.10988595,-0.081705526,-0.04917757,-0.14160182,-0.072044395,-0.12676767,-0.06553346,0.89558226,-0.40673319,0.8968028,-0.39539146,-0.09312891,-0.057249844,-0.28212467,-0.015189782,0.09307891,0.27963638,-0.19610749,0.4628191,-0.26259682,-0.31651795,-0.31011236,-0.04726441,-0.18557085,-0.34957942,-0.32973835,-0.3258654,-0.029126907,-0.06001394,-0.5504393,-0.33371118,-0.38776702,-0.5188258,-0.30852124,-0.45716715,0.7326312,-0.041930933,-0.30284485,-0.1914072,-0.34803972,-0.21649502,-0.13068925,-0.43111587,1.3343438,-0.38469598,1.0396967,1.3472764,-0.3445066,1.3664273,1.2144755,-0.31272918,0.6025818,1.7997589,0.43651304,-0.3162031,-0.34316808,1.0330822,0.80922395,-0.21420388,-0.23391895,-0.24186015,-0.25193834,-0.1349476,-0.14847456,-0.18139495,1.2072304,-0.17946438,0.78551465,-0.17209838,-0.14235662,-0.061938923,1.5734775,-0.21330252,-0.25771758,-0.224086,-0.25767332,-0.123517685,-0.16926298,-0.28072187,0.7693891,0.8193299,-0.10586172,1.3985194,-0.035105016,-0.44316846,-0.13556711,-0.3807175,-0.3391082,-0.28903922,0.77509624,-0.21826532,-0.29559645,-0.20686002,-0.24966235,-0.103574134,-0.19450209,-0.19803806,0.84209806,0.8969495,-0.17761531,-0.29328102,-0.32949993
285,-0.17775035,-0.16688257,-0.4548175,-0.14702636,-0.28090742,-0.24710985,-0.24962108,1.3596547,-0.09125332,3.6924355,-0.23511772,-0.2790382,-0.04417394,-0.21026981,-0.23215866,-0.28887665,0.76072603,-0.07875471,-0.26620921,-0.416167,-0.08915236,-0.17604218,0.63850033,-0.32813182,-0.13449378,-0.09414231,-0.14126085,0.008050487,0.17219539,-0.16938253,-0.2378443,-0.22377303,-0.08533493,0.421539,-0.29965588,0.034326993,-0.30119094,-0.059511222,-0.21044002,-0.114998795,-0.23201346,0.3830799,-0.13468367,-0.030541256,0.42285612,-0.20402376,-0.21027246,-0.30507573,-0.022829158,-0.16246009,-0.34340447,-0.24981599,-0.35011882,-0.036481988,-0.11580738,-0.45512676,-0.18602632,-0.28870147,-0.31896514,-0.18577127,-0.33367187,0.3335573,-0.21353574,-0.24822707,-0.19430876,-0.114669375,-0.17513053,-0.34152174,-0.40318486,1.3986632,-0.2937091,0.7241376,0.8351277,-0.2944921,1.2496223,1.6364822,-0.06641966,1.0032511,1.3870451,0.23468864,-0.1687801,-0.27976686,1.3586601,1.0466964,-0.23967531,-0.13482486,-0.061324466,-0.06795819,-0.2728422,-0.0088754445,-0.24057797,1.1771792,-0.07070812,0.9744856,-0.18576346,0.15232064,-0.10475788,1.4777962,-0.13639675,-0.16370273,-0.17058133,-0.14477201,0.20371225,-0.018372556,-0.1206766,0.11781183,1.255416,-0.051541764,1.4088994,-0.12734608,-0.29227003,-0.2523684,-0.22570355,-0.16318287,-0.1400144,0.97669166,-0.09965289,-0.19035248,-0.35357973,-0.21003821,-0.1508044,-0.09540926,-0.25153092,1.1375256,1.0911828,-0.15033908,-0.13576442,-0.22244747
217,-0.17891012,-0.038815815,1.4401531,-0.020875994,-0.14175744,-0.17995419,0.14210755,0.5783249,-0.055374093,1.9131806,-0.010905779,-0.10305424,-0.055970885,-0.0792323,-0.11320901,0.4783967,0.6899059,0.6022344,0.028794885,-0.051881023,0.17339556,-0.042344164,0.2623983,1.105883,-0.0063604913,0.10864193,0.3961702,0.5826709,-0.04110604,-0.018356932,-0.15672071,-0.054097604,-0.06093436,0.28218445,-0.1177488,1.3493565,-0.03194349,-0.017039606,0.23647809,0.14442597,0.15572,0.49059695,0.2949155,0.29868665,0.03898144,-0.00844201,-0.097425744,0.2932071,-0.09103122,-0.01059511,-0.10622593,-0.21856713,0.76692516,-0.05970381,0.048881497,0.60652816,-0.16595268,-0.20006208,0.7444604,0.59508276,0.24900168,-0.008300637,-0.11906874,0.14673233,0.5535253,-0.046966504,-0.12875395,-0.1034227,-0.10205529,1.1760024,-0.065050766,0.8021697,-0.032708075,-0.098395064,0.121403866,0.6990753,-0.030745802,0.16808432,0.54259914,0.08701815,0.6132401,-0.009348469,0.8867177,0.6253011,-0.070375845,-0.0038709585,0.39542422,-0.0026803163,0.30207464,0.57580096,-0.079877466,0.39193144,0.68224835,0.57365936,-0.16159366,0.098530315,-0.08762263,0.74684435,-0.08812817,0.5901173,0.30329067,0.5655528,0.5559888,0.34524402,-0.024313124,0.7763492,1.1884186,-0.0065784464,0.71280307,-0.1175982,0.09621885,-0.099054344,0.5124168,0.0790007,-0.0036405548,0.844316,-0.16460966,-0.12929814,-0.021424562,1.1236771,0.25288066,-0.019535525,0.29705176,0.47905153,0.046554595,-0.019149676,-0.027813023,-0.0857529
385,0.08715687,-0.062036492,-0.0050582723,0.17433234,-0.02614708,0.53565466,-0.015971078,-0.030855564,0.19972947,0.34488693,0.0063956343,0.51375717,0.58743066,0.029295415,0.62257516,0.41435498,0.27926263,0.30293304,-0.012377347,0.95353764,0.15790312,0.4018449,-0.0072399243,0.5469791,0.03894848,0.35147363,-0.0074473056,0.11984864,0.04009112,0.5503422,0.12558907,0.11717872,-0.096412644,0.18990132,0.32126808,0.26368177,0.41828024,0.55595946,-0.01030386,0.6804528,0.5823032,0.15644522,0.120118335,0.09483884,-0.07141683,0.12383788,0.29224855,-0.05158136,0.6499932,0.19141942,0.6472363,0.4410372,0.475183,0.41961572,-0.02414261,0.24453488,0.074615166,-0.046799902,-0.006673603,0.28529522,0.22253196,0.3470439,0.026623564,1.0033122,0.587372,0.021645207,-0.043470185,0.21073142,1.4811523,0.20114477,0.41085237,0.18992077,0.1147811,0.16841431,-0.017884864,-0.02280306,0.35308287,0.32796705,0.046050332,-0.033230186,0.32951874,-0.02131638,0.43696076,0.011113817,-0.06549756,0.56079143,-0.052144613,0.035238482,0.93043447,-0.0005325381,1.1180829,0.14034477,0.22016177,0.7716853,0.2727133,-0.02900604,-0.01641,-0.026048342,0.44155827,0.15359458,-0.027116785,0.26035377,0.60395336,-0.034301784,0.05223608,0.2026631,0.06472443,-0.016651561,-0.048603605,-0.014478013,0.2914909,0.083298154,0.41954917,0.105493695,0.28668803,0.012761878,0.33259234,0.5866697,-0.022959411,0.43008518,0.7678702,-0.018508969,0.25642872,0.69325686,0.415573,0.041221697,0.044643693,0.09834921
199,0.09074851,-0.042381853,-0.033501852,0.12839785,-0.029044611,0.5233589,0.10083531,-0.0287391,0.28670323,0.48399913,0.11789436,0.60719407,0.64018935,0.01732465,0.61464894,0.49430618,0.20303318,0.39801094,0.06922439,0.77289087,0.16756769,0.31599092,-0.00531924,0.6478579,0.0081966985,0.16077659,-0.03516201,0.16206329,-0.004801215,0.5250886,0.05088466,0.2987969,-0.09884227,0.15497428,0.4140934,0.16857833,0.484586,0.33621538,-0.00983828,0.6565648,0.6943485,0.17992775,-0.0070352927,0.11965839,-0.048972107,0.15287396,0.105808556,-0.07430706,0.57050645,0.20112175,0.55896664,0.34539375,0.54813063,0.19216123,-0.012753754,0.067287035,0.097614765,-0.044173237,0.060260706,0.21436885,0.202685,0.3547394,0.1667737,1.0155134,0.41850865,-0.02459769,-0.054711975,0.2549662,1.4730223,0.34613833,0.5995974,0.23889002,0.19209658,0.090188034,-0.031724405,-0.02106094,0.35516188,0.44174567,0.0105559565,-0.032099333,0.34148225,-0.0029552039,0.443356,0.034942247,-0.045183018,0.6006482,-0.06501906,0.20471403,0.9008575,-0.018004078,1.069393,0.06057364,0.19292602,0.706656,0.31355703,-0.057256293,-0.024595415,-0.015551302,0.42396638,0.10902061,-0.03138898,0.41827768,0.49956307,-0.033125367,0.20079112,0.45845553,0.22533885,0.05589465,-0.013267501,0.012156067,0.3138382,0.12684697,0.3838617,0.06349705,0.34691873,0.0371689,0.16264677,0.6340732,-0.032279104,0.26123095,0.5095675,-0.019255016,0.0650394,0.56045246,0.32658225,0.015639286,-0.014440131,0.005707708
731,-0.06052764,-0.333413,-0.518315,-0.15374711,-0.27067992,-0.10122197,-0.35480395,1.2566267,-0.23655634,3.2446387,-0.4649911,-0.42490512,-0.17195444,-0.2046523,-0.3632649,-0.24013837,0.5061554,-0.19079752,-0.28242645,-0.6360261,-0.21209602,-0.25992197,0.4642203,-0.4432561,-0.10997931,-0.23047104,-0.074989215,-0.054928947,0.19861875,-0.23208232,-0.043584146,-0.16586052,-0.013789668,0.90178084,-0.35945198,0.91528183,-0.4081687,-0.14269334,-0.22012034,-0.2407383,-0.078465745,-0.074180864,0.28074065,-0.18732356,0.51172835,-0.36545616,-0.35065374,-0.31939515,-0.095139705,-0.124538936,-0.41333732,-0.32666346,-0.39125374,-0.088368796,-0.07997691,-0.6351096,-0.4070805,-0.29663303,-0.6128117,-0.32031736,-0.38443694,0.5836773,-0.04128039,-0.40097594,-0.2233902,-0.31936267,-0.22495115,-0.16090067,-0.53625476,1.3674031,-0.5091918,0.9022662,1.1722215,-0.34518802,1.0226028,1.2440685,-0.32294378,0.57980496,1.7561274,0.49925604,-0.3787599,-0.4183507,1.024747,0.5535277,-0.15204626,-0.30841342,-0.20499542,-0.2587778,-0.11767415,-0.12028127,-0.30952132,0.99271494,-0.15760234,0.7828359,-0.21511285,-0.15340933,-0.055010207,1.5443383,-0.32542762,-0.30906984,-0.111694776,-0.20206542,-0.11898418,-0.22569762,-0.24280496,0.97105575,0.9138672,-0.16355601,1.3333639,-0.055369593,-0.39363733,-0.11120319,-0.36697534,-0.3625179,-0.2833571,0.8956662,-0.23824982,-0.29363406,-0.30800936,-0.3319451,-0.20797394,-0.33945963,-0.26074487,0.88663155,0.92888683,-0.109553985,-0.34082505,-0.2611461
620,-0.120129846,-0.1863485,-0.23647228,-0.22142552,-0.35058656,0.015104277,-0.124550894,0.8611641,0.30727458,2.394155,-0.018189682,-0.18110873,-0.08052375,-0.0024494461,-0.30249962,-0.006561423,0.9613377,-0.23402277,0.22955593,-0.31248435,-0.06819039,-0.27971062,0.6171376,-0.09147966,-0.067195736,0.03401679,-0.05259032,0.715539,0.24270119,-0.22941568,-0.011874367,-0.15362987,-0.15340559,0.7616653,1.353736,1.4603919,-0.119487345,-0.118590035,-0.14032294,-0.014657507,-0.17422056,-0.03875663,-0.06427006,0.5850882,0.14259715,-0.15283382,-0.1768242,-0.10181502,-0.03253813,-0.019494897,-0.08395521,-0.20712791,-0.16221851,-0.1404991,-0.042927515,-0.39413723,-0.14873569,-0.11546209,-0.015289961,-0.020699447,-0.014485642,0.35428116,-0.01035613,-0.16727147,-0.108365536,0.10127513,-0.046192426,-0.14074129,-0.09445273,1.3475288,-0.20139988,0.34653842,0.5715418,-0.07515476,0.78901285,1.199873,0.7176357,1.7298427,1.5630224,-0.026083132,0.31017017,0.30120715,1.3581145,0.25800818,-0.13279924,-0.054579522,0.9767057,-0.0100601865,-0.19186834,-0.13111265,-0.29653463,0.4028339,0.1767265,0.15872778,-0.13464096,0.71734256,-0.20911403,0.4604862,-0.15232475,-0.2625386,-0.060339816,0.529982,0.3512651,0.43281457,0.87965184,1.2275977,2.002411,0.012999576,1.3052487,-0.09400743,-0.013394685,-0.13829318,-0.0046440074,0.04738267,0.18489793,0.5450723,-0.123077646,-0.06444692,-0.21334858,-0.16971184,0.43242666,-0.19117527,-0.0903991,0.52188045,0.40805355,1.0411025,-0.009729676,-0.19471082
554,-0.07938753,-0.14527822,-0.24070172,-0.24457745,-0.35485402,-0.02069592,-0.14690115,1.0542266,0.44456017,2.438381,-0.06458246,-0.19552562,-0.12550017,0.09156631,-0.35820985,-0.04579998,1.0210857,-0.18692021,0.13662449,-0.35319713,-0.10344483,-0.26432675,0.5058441,-0.112238646,-0.060596596,-0.009649181,-0.05650611,0.7339001,0.22431521,-0.24363783,-0.038880225,-0.11509991,-0.13679618,0.60221624,1.2544806,1.4917741,-0.12338722,-0.16832209,-0.17531227,-0.047268044,-0.16722652,-0.044732668,-0.05028077,0.5102423,0.14761566,-0.1293575,-0.17534594,-0.10470159,-0.05635614,0.11883794,-0.09561466,-0.2220848,-0.16200736,-0.17433584,-0.0057508564,-0.41308197,-0.15118344,-0.1377264,-0.0410116,-0.04821586,-0.0017453217,0.22633918,-0.0111676855,-0.11738125,-0.07770301,0.18700665,-0.05015537,-0.17647348,-0.1443234,1.2151955,-0.26331297,0.20768195,0.6221401,-0.08804383,0.4499286,1.3134952,0.6593161,1.676868,1.5495479,-0.0036844437,0.2669111,0.38029844,1.3934841,0.3365258,-0.10609404,-0.04629522,1.029668,-0.03190556,-0.22355965,-0.13718334,-0.29054496,0.307559,0.2591497,0.15075454,-0.07197385,0.7411662,-0.19244735,0.53819233,-0.1260842,-0.25996974,-0.07109799,0.5658437,0.5994278,0.49667922,1.0115747,1.2013218,1.9459972,0.071749404,1.2562897,-0.088593505,0.056293003,-0.15196304,-0.004166598,-0.005878415,0.26104352,0.54714495,-0.10506805,-0.13221736,-0.15822785,-0.15720493,0.4106258,-0.20000139,-0.09554753,0.521393,0.47091264,1.1046988,-0.025542999,-0.20025127
